CreditScore,Gender,Age,Tenure,IsActiveMember,Exited
507,Female,29,4,0,0
596,Male,20,3,0,0
668,Male,42,8,1,1
482,Female,35,5,0,0
696,Female,33,4,1,0
569,Female,32,8,1,0
572,Female,19,1,1,0
584,Male,49,8,0,0
541,Male,37,9,1,0
717,Male,53,6,1,0
691,Male,58,3,1,1
696,Female,51,5,0,0
664,Male,41,7,1,0
593,Male,35,9,0,0
599,Male,36,3,1,0
748,Female,27,2,1,0
720,Female,57,1,0,1
624,Female,35,0,0,0
615,Male,45,5,1,0
608,Male,44,7,1,1
493,Female,35,8,0,0
593,Female,39,8,0,1
623,Female,28,4,0,0
527,Female,36,6,1,0
738,Male,35,8,0,0
705,Female,40,5,0,1
703,Female,45,7,1,0
692,Female,36,3,1,0
689,Female,45,0,0,1
629,Female,37,6,1,0
599,Male,33,2,0,0
670,Male,33,8,1,0
753,Female,46,9,0,1
619,Female,35,8,0,0
726,Female,48,6,0,0
670,Female,41,10,0,0
589,Male,29,2,1,0
724,Female,34,2,1,0
670,Female,40,2,1,0
524,Female,64,5,0,1
822,Male,37,3,0,0
631,Male,29,3,1,0
653,Female,42,1,1,0
583,Female,44,8,1,0
774,Male,40,9,0,0
661,Female,31,3,0,0
625,Female,57,7,0,1
628,Female,31,6,0,1
470,Male,30,3,1,0
476,Male,40,6,1,0
704,Male,36,7,1,0
616,Female,41,1,0,1
688,Male,32,6,1,0
653,Male,37,7,0,0
683,Male,31,2,1,0
748,Male,58,9,1,0
655,Male,37,9,1,0
744,Female,41,2,0,0
692,Male,33,9,0,1
502,Female,64,3,1,0
660,Male,31,1,1,0
584,Male,35,3,1,0
564,Female,35,9,1,0
616,Male,39,2,0,0
634,Male,48,2,1,1
738,Male,36,5,1,0
798,Female,29,8,0,0
660,Female,32,0,0,0
679,Female,33,9,0,0
850,Female,29,10,1,0
552,Male,42,4,0,0
600,Female,39,5,0,0
614,Female,30,3,0,0
718,Male,39,6,1,0
850,Male,56,7,1,0
721,Male,57,1,1,0
605,Female,48,6,1,0
632,Male,65,6,1,0
607,Female,36,4,1,0
726,Female,42,2,1,0
666,Male,38,6,1,0
562,Male,36,5,1,0
616,Male,31,3,0,0
696,Female,25,8,0,0
718,Male,45,3,1,0
678,Male,31,2,1,0
543,Male,37,8,1,0
599,Male,25,6,1,0
703,Male,31,6,1,0
637,Male,40,9,1,1
684,Male,33,4,0,0
576,Male,52,2,1,0
667,Male,43,1,0,1
618,Female,37,5,0,1
608,Female,28,4,0,1
805,Male,26,2,1,0
669,Female,42,9,0,0
600,Female,29,6,1,0
643,Female,35,6,1,0
539,Female,34,4,1,0
645,Male,42,6,0,0
588,Male,41,6,0,0
703,Female,40,7,1,0
709,Male,32,4,1,0
840,Female,51,1,1,1
608,Male,42,5,0,0
655,Male,41,8,0,1
850,Female,35,1,0,1
598,Male,47,2,1,0
422,Female,33,2,0,0
587,Male,36,1,1,0
589,Male,28,7,0,0
549,Female,24,9,1,0
699,Female,49,2,0,0
771,Male,32,9,0,0
587,Female,49,7,0,1
557,Female,38,2,0,0
488,Female,22,6,1,0
671,Female,42,3,1,0
665,Female,55,8,1,0
730,Female,37,5,0,0
681,Male,38,6,1,0
620,Male,42,4,0,0
632,Male,28,7,0,0
598,Female,46,7,0,1
382,Male,36,0,1,1
516,Female,43,2,1,0
667,Male,28,6,0,0
560,Female,38,5,1,0
644,Female,51,4,0,1
699,Female,43,3,0,1
563,Female,32,0,0,1
743,Male,39,6,0,0
850,Female,45,1,0,1
765,Female,34,8,0,0
523,Male,39,3,0,0
479,Male,48,5,1,0
623,Female,57,7,1,0
757,Female,49,2,0,0
850,Male,42,6,1,1
485,Female,30,7,0,0
613,Male,20,3,1,0
678,Female,60,10,0,1
705,Female,31,9,0,0
668,Female,37,7,0,0
509,Male,31,3,0,0
659,Male,20,8,0,0
434,Male,33,3,1,0
661,Female,27,3,1,0
544,Male,30,8,1,0
668,Male,32,1,1,0
519,Male,39,2,0,0
711,Male,26,9,0,0
651,Male,35,8,0,1
716,Male,41,9,1,0
710,Male,30,6,1,0
710,Female,41,9,0,1
576,Male,63,3,0,1
842,Female,35,9,0,1
592,Male,41,0,0,0
665,Female,43,2,0,1
828,Female,41,7,0,0
681,Female,37,6,1,0
682,Male,46,4,1,0
512,Female,31,7,0,0
737,Male,43,0,0,1
652,Male,33,7,0,0
581,Female,37,10,0,0
727,Male,40,1,0,1
675,Male,32,10,0,0
580,Female,39,9,0,0
595,Female,32,0,0,0
700,Male,44,9,0,0
850,Male,28,4,1,0
695,Male,29,5,1,0
516,Female,31,7,0,0
721,Male,35,10,0,0
530,Female,36,7,0,0
733,Female,44,6,1,0
828,Female,25,7,0,0
762,Male,29,6,0,0
715,Female,35,3,1,0
644,Male,50,9,0,1
620,Male,31,2,1,0
778,Female,37,0,1,1
648,Male,36,8,1,0
479,Male,47,1,0,0
616,Female,66,1,0,1
850,Female,53,7,0,1
430,Female,66,6,1,1
620,Male,38,0,1,0
661,Female,30,7,0,0
640,Female,43,9,0,1
526,Male,31,5,0,0
643,Female,32,2,0,0
549,Female,45,3,1,0
687,Female,44,7,0,1
718,Male,33,7,0,0
526,Male,49,2,0,1
606,Male,34,5,0,0
569,Female,51,3,0,1
758,Female,61,8,0,1
512,Female,46,3,1,0
613,Female,27,5,0,0
655,Female,36,2,1,0
488,Female,39,9,0,0
647,Male,51,4,0,0
537,Male,66,8,1,0
701,Female,30,2,0,0
553,Male,44,4,0,0
695,Male,27,6,0,0
630,Male,40,8,1,0
588,Male,37,2,1,0
649,Male,47,1,1,0
765,Male,34,9,0,0
668,Male,28,4,0,0
689,Female,31,4,1,0
734,Female,37,0,1,0
709,Female,35,1,0,0
563,Female,46,8,0,1
548,Male,57,6,1,0
476,Male,30,3,0,0
564,Female,30,0,0,0
573,Male,44,8,0,0
592,Male,45,8,1,0
643,Female,31,3,0,0
793,Male,38,9,0,0
678,Female,50,6,0,0
694,Male,39,3,1,0
803,Female,40,6,0,0
676,Male,38,1,1,0
658,Female,43,7,0,0
690,Female,30,5,1,0
647,Female,51,1,0,1
637,Female,40,6,1,0
624,Female,36,10,1,0
746,Female,24,4,1,0
631,Male,35,8,1,0
536,Male,40,9,1,0
707,Female,40,3,0,0
589,Female,41,7,1,0
645,Male,38,1,1,0
594,Female,31,9,1,0
717,Male,38,7,1,0
673,Female,32,0,1,0
792,Male,30,8,0,0
707,Female,48,7,1,1
692,Female,36,4,0,1
715,Female,37,9,0,1
540,Male,39,4,1,0
661,Male,35,9,0,0
594,Male,27,0,0,0
751,Female,48,9,0,1
762,Male,36,5,1,0
848,Female,40,5,0,0
756,Female,26,5,1,0
651,Female,41,4,1,0
709,Female,37,8,0,0
674,Female,38,10,0,0
642,Female,33,4,1,0
545,Male,37,3,0,0
613,Male,19,5,1,0
624,Female,34,6,0,1
436,Male,43,5,1,0
646,Female,38,2,0,0
664,Female,49,5,0,1
809,Female,42,6,1,1
811,Male,44,3,1,0
763,Female,39,7,0,0
606,Male,38,7,1,0
534,Female,42,9,1,1
712,Female,40,3,0,1
586,Male,46,8,1,1
648,Female,39,6,1,1
563,Male,33,8,1,0
705,Male,32,7,0,0
501,Male,43,6,0,1
722,Male,40,6,1,0
804,Female,38,3,0,0
648,Male,38,10,0,0
794,Female,30,1,1,0
756,Male,28,8,0,0
501,Female,39,9,0,0
517,Female,59,8,0,1
649,Male,45,7,1,0
697,Female,38,6,1,1
608,Male,26,1,1,0
666,Male,36,3,0,0
850,Male,40,6,0,0
717,Female,59,4,1,0
681,Male,38,6,0,0
704,Male,38,6,0,0
727,Female,26,9,1,0
615,Female,23,4,0,0
554,Female,44,6,0,0
712,Male,28,4,1,0
493,Female,48,7,0,0
698,Female,38,1,0,0
605,Female,64,2,1,0
706,Male,42,9,1,0
686,Female,35,8,0,0
543,Female,71,1,1,0
685,Male,30,3,1,0
651,Male,34,4,1,0
457,Female,33,7,1,0
539,Male,39,2,1,0
738,Male,54,4,1,1
612,Female,26,4,1,0
735,Female,21,1,0,0
722,Male,30,5,0,0
617,Female,58,3,0,1
777,Male,39,8,1,0
512,Male,24,6,0,0
675,Female,39,6,0,0
729,Male,44,5,1,0
610,Female,31,5,0,0
567,Female,26,2,1,0
850,Female,31,3,1,0
769,Female,25,10,0,0
732,Female,40,10,0,0
817,Female,46,0,1,1
741,Male,42,6,0,1
709,Male,34,4,1,0
715,Male,28,7,0,0
850,Female,45,5,0,1
747,Male,38,2,0,0
797,Female,33,10,0,0
572,Male,39,4,0,1
850,Male,32,9,1,0
724,Female,37,10,0,0
616,Male,71,4,1,0
573,Female,36,1,1,0
480,Male,39,5,1,0
599,Male,40,10,1,0
761,Female,38,1,0,0
559,Male,62,6,1,0
501,Male,40,5,0,0
714,Male,27,3,1,0
608,Male,33,1,0,0
559,Male,29,1,0,0
694,Male,47,4,0,0
550,Male,36,2,0,0
694,Female,33,4,0,0
587,Male,47,6,0,0
698,Female,31,8,0,1
686,Male,35,4,0,0
680,Female,25,4,1,0
611,Male,51,1,1,0
722,Male,34,8,1,0
571,Female,30,4,0,0
782,Male,32,9,1,0
680,Male,34,6,0,1
618,Male,41,8,1,0
579,Female,50,5,1,1
626,Female,32,0,0,0
466,Female,30,3,0,0
579,Male,28,4,1,0
545,Male,36,8,0,1
722,Male,46,5,0,0
738,Male,35,6,0,0
835,Male,23,9,0,1
723,Male,38,6,1,0
591,Female,34,4,1,0
495,Male,30,10,0,0
726,Female,34,0,1,0
614,Female,31,7,1,0
775,Female,66,9,1,0
558,Male,35,1,0,0
496,Male,30,0,1,0
583,Male,40,3,0,0
733,Male,45,2,0,0
679,Male,60,6,1,0
568,Female,46,3,1,0
837,Male,37,6,0,0
697,Male,62,7,0,1
645,Male,31,7,0,1
688,Male,36,0,0,1
674,Male,36,2,1,0
459,Male,26,4,0,0
620,Male,22,0,0,0
569,Male,31,1,0,0
543,Male,37,3,1,0
624,Male,33,6,1,0
577,Female,44,8,1,0
584,Male,38,1,1,0
584,Female,37,10,1,1
683,Male,41,0,1,0
850,Female,31,3,0,0
519,Male,36,9,1,0
660,Female,20,6,0,0
731,Female,38,10,0,1
465,Male,24,6,0,0
644,Male,33,8,1,0
688,Male,26,8,1,0
812,Male,32,5,0,0
735,Male,55,2,1,0
667,Male,40,8,0,0
667,Female,40,1,0,0
708,Male,34,3,1,1
424,Male,34,7,1,0
613,Female,24,7,0,0
739,Male,60,4,1,0
815,Female,38,2,0,0
563,Female,39,5,1,0
642,Female,40,7,0,0
570,Male,32,9,1,0
665,Male,36,1,1,0
807,Male,37,10,1,0
850,Female,30,3,0,0
491,Female,68,3,1,0
787,Male,46,7,1,0
615,Male,59,8,1,0
669,Female,30,7,0,0
637,Female,48,7,1,1
648,Male,35,7,1,0
850,Male,38,7,0,0
712,Female,48,8,0,0
660,Female,48,0,1,1
667,Male,24,4,0,0
550,Male,51,5,0,0
670,Male,25,7,1,0
684,Male,32,3,1,0
625,Female,51,4,0,1
719,Female,40,9,0,0
501,Male,24,4,0,0
658,Female,40,7,1,1
564,Female,28,1,1,0
778,Female,47,6,0,0
712,Male,24,2,1,0
640,Female,32,6,1,0
836,Female,32,4,0,0
476,Female,34,8,1,1
733,Male,42,9,1,0
553,Male,35,2,0,0
751,Female,37,9,0,0
655,Male,52,9,1,0
544,Male,47,5,0,1
807,Female,31,1,1,0
607,Male,39,2,1,0
592,Female,70,5,0,1
614,Female,41,7,0,0
790,Male,24,7,1,0
568,Female,29,2,1,0
559,Female,43,1,1,0
547,Male,55,4,0,1
594,Female,29,3,0,0
768,Female,26,5,1,1
598,Female,27,10,1,0
626,Female,47,2,1,1
731,Male,33,4,1,0
703,Male,37,1,0,1
635,Female,33,5,0,0
749,Male,36,7,0,0
741,Male,25,4,1,0
810,Male,69,3,1,0
475,Male,39,6,1,1
530,Female,45,1,1,1
752,Female,38,10,0,0
550,Male,62,7,1,0
850,Female,45,5,0,1
684,Male,38,4,0,0
572,Female,35,1,0,0
685,Male,33,6,1,0
690,Male,33,5,0,0
502,Male,30,4,1,0
684,Male,24,8,1,0
606,Female,53,1,1,0
757,Female,34,1,0,0
680,Male,33,2,1,0
739,Male,29,1,1,0
850,Male,68,5,1,0
592,Female,38,4,0,0
850,Female,33,2,1,0
504,Male,32,8,1,0
843,Female,27,5,1,0
803,Female,32,9,1,1
769,Male,29,4,0,0
546,Male,28,8,0,0
562,Male,31,4,1,0
710,Female,36,8,0,0
694,Female,31,10,0,0
644,Male,44,5,0,1
628,Male,27,5,0,0
653,Female,43,6,1,0
622,Male,31,7,0,0
603,Female,40,8,0,0
576,Female,52,9,0,1
744,Female,26,5,1,0
828,Male,34,8,0,0
741,Male,32,8,0,0
529,Male,61,1,1,0
792,Female,42,2,0,0
682,Female,58,1,1,0
654,Male,42,7,1,0
623,Male,28,7,0,0
712,Male,52,9,1,1
529,Female,44,1,0,0
512,Female,40,8,0,0
668,Male,34,0,0,0
667,Male,36,9,1,0
539,Female,37,1,0,0
814,Female,31,6,0,0
557,Male,57,1,0,1
452,Female,60,6,1,0
649,Female,47,8,1,0
788,Female,39,3,1,0
764,Female,39,9,0,1
571,Female,23,10,1,0
661,Male,20,8,0,0
530,Male,39,2,0,0
822,Male,38,6,0,1
598,Male,20,8,1,0
713,Male,40,3,1,0
595,Male,46,10,0,1
663,Male,40,6,1,0
646,Male,30,7,0,0
705,Male,35,4,0,0
723,Female,28,5,0,0
719,Male,32,9,1,0
744,Male,31,9,1,0
657,Male,38,7,0,0
618,Male,44,5,0,0
581,Male,31,6,0,0
749,Female,60,6,0,1
568,Female,47,7,1,0
729,Female,32,9,0,0
470,Male,39,5,0,0
739,Male,42,2,0,0
683,Male,43,8,0,0
757,Male,46,0,0,0
558,Male,26,1,1,0
735,Male,73,9,1,0
721,Female,45,7,0,1
667,Male,71,4,1,1
609,Female,40,10,0,0
704,Female,37,9,1,0
539,Female,47,2,1,1
786,Female,32,2,0,0
750,Male,37,3,0,0
573,Male,31,2,1,0
753,Female,35,5,0,0
592,Male,37,9,1,0
533,Female,22,10,0,0
748,Male,60,0,0,1
573,Female,27,4,1,0
678,Female,28,4,1,1
638,Female,48,10,1,0
660,Male,19,5,1,0
763,Female,35,7,1,0
595,Female,41,9,1,0
694,Male,38,1,1,0
850,Female,46,2,1,0
666,Female,59,8,1,0
588,Female,35,7,1,0
654,Male,31,5,1,0
632,Male,40,5,1,0
730,Female,33,7,0,1
651,Male,38,2,0,1
640,Female,33,1,1,0
684,Male,30,2,0,0
559,Female,40,5,1,0
592,Female,34,9,1,0
639,Female,27,2,1,0
591,Female,51,8,1,1
506,Male,34,7,0,0
762,Male,28,2,0,0
559,Female,40,7,1,0
663,Female,39,8,1,0
782,Male,36,1,1,0
458,Male,35,9,1,0
766,Female,45,6,0,0
542,Male,39,3,1,1
602,Female,42,1,1,0
704,Male,36,3,1,0
650,Male,32,2,0,0
711,Female,41,3,1,0
771,Female,36,5,0,0
585,Female,39,7,0,0
420,Female,34,1,0,1
720,Male,33,9,1,0
803,Female,37,1,0,0
669,Male,39,3,1,0
645,Female,38,7,1,0
716,Male,41,8,1,0
575,Male,47,9,1,1
850,Female,34,2,1,0
724,Female,29,6,1,0
504,Female,43,7,0,1
628,Male,39,1,1,1
616,Male,18,6,1,0
755,Male,38,4,1,0
664,Male,36,6,0,0
726,Female,51,8,0,1
666,Male,47,2,0,1
686,Male,39,4,0,0
577,Male,41,4,1,0
649,Male,46,5,1,0
726,Female,56,2,1,0
720,Male,33,2,1,0
698,Female,47,6,0,1
614,Female,27,9,0,0
754,Male,37,6,1,0
643,Male,33,4,1,0
534,Female,33,3,0,0
705,Female,39,8,1,0
746,Male,49,7,1,0
609,Male,37,5,1,0
507,Male,31,9,0,0
738,Female,26,3,0,0
418,Male,35,7,1,0
632,Male,38,4,0,0
738,Female,40,6,1,1
524,Male,40,2,0,0
606,Male,37,6,0,1
642,Male,49,4,0,1
724,Female,48,6,1,1
646,Female,42,3,0,1
680,Male,35,9,0,0
479,Male,35,4,1,0
654,Female,28,7,0,0
603,Male,46,2,1,0
701,Male,23,5,1,0
663,Male,36,10,0,0
706,Female,47,10,0,1
686,Male,41,7,1,0
683,Female,73,8,1,0
637,Male,33,0,1,0
545,Male,38,1,1,0
724,Male,40,6,0,0
680,Female,37,6,0,0
690,Male,32,2,1,0
451,Female,31,7,1,0
461,Female,74,1,1,0
558,Female,56,7,1,0
695,Male,44,8,1,0
588,Male,33,9,1,0
632,Female,49,5,0,0
850,Female,47,10,0,1
612,Female,35,3,1,0
597,Female,36,9,1,0
642,Female,56,6,0,1
780,Female,37,3,0,1
675,Male,40,7,0,0
567,Male,43,2,0,0
645,Female,37,1,1,0
697,Female,42,1,0,1
714,Male,45,8,1,0
695,Male,37,2,1,0
584,Female,41,3,1,0
659,Male,36,4,0,0
685,Male,38,4,1,0
708,Female,44,2,0,0
678,Male,49,2,0,1
659,Female,38,9,1,0
632,Female,34,2,0,0
676,Female,40,2,0,1
756,Male,27,1,0,0
815,Male,24,7,1,0
685,Female,40,7,0,1
555,Female,44,3,0,1
617,Male,42,0,1,0
766,Female,34,6,1,1
837,Male,26,4,0,0
661,Male,38,7,1,0
751,Male,29,1,0,0
545,Male,30,3,0,0
634,Female,41,8,1,0
721,Male,36,1,1,0
656,Male,40,2,1,0
363,Female,28,6,0,1
683,Male,40,8,0,0
758,Male,26,4,0,0
723,Female,68,3,0,1
591,Male,40,2,1,0
679,Female,44,3,0,0
653,Female,31,7,1,0
592,Female,38,8,1,0
547,Female,29,6,1,0
771,Female,66,7,1,0
626,Male,39,10,1,1
845,Male,33,8,0,0
562,Female,51,7,0,0
773,Female,36,4,1,0
647,Female,29,0,0,0
584,Male,32,8,1,0
626,Male,44,10,0,0
603,Female,34,9,0,0
664,Male,58,5,1,0
626,Female,44,10,0,1
542,Female,25,7,1,0
578,Male,23,8,0,0
682,Female,42,0,1,1
730,Female,36,8,0,0
565,Male,52,5,0,1
747,Male,37,1,1,0
610,Male,40,0,0,0
520,Female,23,3,1,0
593,Female,39,0,0,0
659,Male,36,2,1,0
647,Female,64,1,1,0
649,Female,41,2,1,0
632,Male,30,2,1,0
625,Female,24,1,1,0
553,Female,27,3,0,0
684,Male,45,6,0,0
685,Male,57,7,1,0
497,Female,32,8,1,1
745,Female,38,7,1,0
777,Female,42,5,1,0
749,Male,37,7,0,0
584,Male,47,5,0,0
663,Female,27,9,0,0
701,Female,48,1,1,0
621,Female,36,7,1,0
696,Female,30,0,1,0
628,Male,40,10,0,0
695,Female,39,5,0,0
544,Female,64,3,1,1
660,Male,33,2,0,0
494,Male,67,5,1,0
596,Female,54,0,1,1
678,Male,26,3,0,0
773,Male,52,2,0,0
528,Female,32,0,1,0
686,Female,41,10,1,1
583,Male,39,8,0,0
586,Female,35,7,0,0
586,Male,42,6,1,0
762,Male,56,10,1,1
767,Male,77,8,1,0
754,Female,38,2,0,0
617,Male,38,7,1,0
595,Female,43,5,0,0
674,Male,26,6,1,0
512,Female,33,6,1,0
351,Female,57,4,0,1
725,Female,31,6,0,0
713,Female,47,1,0,1
548,Male,33,6,1,0
699,Male,31,8,0,0
727,Female,18,2,0,0
503,Male,42,8,1,0
539,Female,39,6,1,0
665,Female,40,6,1,0
459,Male,50,5,0,0
596,Male,36,2,1,0
590,Male,47,3,0,0
606,Male,40,5,1,0
779,Female,42,5,0,0
591,Male,31,8,1,0
645,Male,44,10,1,0
606,Male,42,10,0,0
587,Female,37,6,0,0
639,Female,27,8,0,0
498,Male,29,8,1,0
575,Male,53,1,1,0
624,Male,46,3,1,0
588,Male,32,3,1,0
698,Female,40,7,0,1
730,Male,34,5,0,0
592,Female,41,2,0,0
692,Female,36,3,1,0
757,Male,32,9,0,0
581,Female,38,3,1,0
672,Female,50,1,0,1
594,Male,41,2,1,0
718,Female,35,2,0,0
531,Female,42,2,1,0
685,Female,40,7,0,0
818,Female,49,2,1,1
607,Female,27,2,0,0
707,Male,32,9,0,0
540,Male,44,3,1,0
583,Male,36,8,1,0
826,Male,26,5,0,0
711,Male,64,4,1,0
718,Male,28,6,0,0
701,Male,41,0,1,0
699,Female,50,0,0,0
525,Male,26,7,1,0
486,Male,62,9,0,1
752,Male,48,5,0,1
561,Female,27,9,0,1
619,Male,38,3,0,0
697,Male,43,8,0,1
751,Female,37,3,0,0
797,Male,45,8,0,0
664,Male,57,1,1,0
605,Male,39,10,0,0
507,Female,35,2,0,0
725,Male,66,4,1,0
683,Male,35,5,1,0
519,Female,57,2,1,0
563,Male,35,3,0,0
573,Male,28,8,0,0
850,Male,62,5,1,0
725,Male,31,8,1,0
679,Male,36,6,1,0
823,Female,46,3,1,1
850,Female,37,3,1,0
642,Male,62,7,1,0
569,Female,34,6,0,0
693,Male,29,2,0,0
708,Female,47,0,1,1
656,Male,28,8,1,0
601,Male,47,1,1,0
757,Male,38,0,0,0
668,Female,59,5,1,0
846,Female,37,6,1,0
785,Male,41,7,1,0
630,Female,51,0,0,1
757,Male,31,8,1,0
823,Female,44,1,1,0
724,Male,29,4,0,0
687,Male,38,4,1,0
704,Male,24,2,0,0
565,Female,58,3,1,1
628,Male,33,8,1,0
761,Female,26,1,1,0
676,Female,37,5,1,1
696,Male,49,5,0,1
686,Male,29,3,0,0
660,Female,37,2,0,0
584,Female,66,5,0,1
591,Male,28,5,1,0
659,Male,39,8,1,0
788,Female,42,6,0,0
467,Male,51,10,0,1
550,Male,25,0,1,0
435,Male,54,3,0,1
769,Male,31,4,1,0
724,Male,37,6,0,0
649,Male,70,9,1,0
528,Female,32,4,0,0
604,Male,31,6,0,0
819,Female,38,10,0,0
686,Female,41,4,0,0
612,Male,35,1,1,1
666,Female,34,9,1,0
607,Female,62,8,1,1
792,Female,40,7,0,0
725,Male,37,6,1,0
612,Male,44,2,1,1
517,Male,37,5,1,0
581,Male,38,1,0,1
550,Female,30,4,0,0
489,Male,28,1,1,0
650,Female,30,6,0,1
788,Male,34,6,1,0
850,Female,41,3,0,0
671,Female,34,10,0,0
654,Male,29,7,1,0
613,Male,30,9,1,0
638,Male,34,6,1,0
803,Male,41,9,1,0
735,Male,29,10,1,0
532,Male,60,5,1,0
651,Male,56,2,0,1
765,Female,50,9,1,1
711,Female,29,3,0,0
666,Male,53,5,0,1
705,Female,64,3,0,1
565,Male,55,4,1,1
602,Female,39,6,0,1
515,Female,37,0,1,0
774,Male,26,2,0,0
553,Male,33,4,0,0
655,Female,44,6,0,1
656,Male,38,10,1,0
585,Male,40,7,0,0
671,Female,48,6,1,0
645,Female,48,7,1,0
647,Male,30,6,0,0
555,Male,51,5,0,1
662,Male,34,2,1,0
652,Female,26,1,1,0
650,Male,34,4,1,0
740,Female,57,3,1,1
678,Male,32,4,1,1
659,Male,54,8,0,0
802,Male,38,1,1,0
622,Female,35,5,0,0
636,Male,45,3,1,0
606,Male,38,3,0,0
498,Male,34,5,1,0
712,Female,30,6,0,0
709,Male,45,4,1,1
754,Female,32,7,0,0
532,Male,42,1,0,1
530,Female,22,7,0,0
597,Female,41,4,1,0
611,Male,64,9,1,0
783,Female,58,3,1,1
508,Male,26,7,0,0
540,Male,25,5,0,0
760,Male,39,6,0,1
587,Male,40,2,1,1
633,Male,27,3,0,0
556,Male,38,2,0,0
668,Male,37,10,1,0
575,Male,28,7,1,0
641,Male,57,5,1,0
510,Female,30,0,1,0
376,Female,29,4,0,1
781,Female,27,7,1,1
614,Female,37,8,1,1
850,Male,33,7,0,0
830,Female,40,8,1,0
729,Female,39,1,1,0
548,Female,32,2,0,1
660,Male,35,7,0,0
633,Female,42,1,0,0
604,Female,39,7,1,0
529,Male,22,5,0,0
701,Female,21,9,1,0
794,Female,54,1,1,0
701,Female,42,5,0,0
660,Male,33,0,0,0
689,Female,28,2,0,0
653,Male,31,2,0,0
653,Male,41,1,0,1
632,Female,41,3,1,0
690,Male,43,2,0,1
712,Female,44,2,0,0
702,Male,45,0,1,0
639,Male,22,4,0,0
621,Male,42,8,1,0
618,Female,49,9,1,1
850,Male,49,8,0,1
578,Female,40,7,0,0
639,Female,35,8,0,0
597,Female,33,2,1,0
651,Female,33,1,0,0
615,Male,41,4,1,0
679,Male,42,1,0,0
791,Male,31,1,0,0
628,Female,30,9,1,0
568,Male,46,8,0,1
850,Male,55,6,0,1
697,Male,35,5,0,0
594,Female,38,10,0,0
625,Male,43,8,0,1
618,Male,37,2,1,0
825,Male,29,3,1,0
543,Male,49,6,0,0
621,Female,40,6,0,0
710,Male,40,5,0,0
678,Female,26,1,0,0
582,Female,40,3,1,1
516,Female,33,3,1,0
468,Female,22,1,1,0
589,Male,38,4,0,1
760,Female,51,2,0,1
513,Male,88,10,1,0
514,Male,32,8,0,0
614,Male,49,1,0,0
629,Male,36,1,1,0
730,Female,39,1,0,0
530,Female,34,8,1,0
641,Male,31,9,1,0
782,Male,34,9,0,1
652,Male,36,1,1,0
567,Male,41,0,1,0
688,Female,38,7,1,0
586,Female,28,2,1,0
743,Female,30,1,1,0
447,Female,32,10,1,0
631,Female,37,2,1,0
570,Male,39,10,0,0
727,Female,28,2,0,0
781,Male,29,9,0,0
540,Male,67,1,1,0
613,Male,44,9,1,0
634,Female,35,10,0,0
539,Male,37,2,0,0
741,Male,53,3,1,0
759,Male,31,4,1,0
658,Female,55,8,1,0
573,Female,37,6,0,0
694,Male,39,5,1,0
666,Male,33,2,0,0
650,Female,31,1,0,0
716,Female,39,10,0,1
694,Male,33,4,1,0
747,Male,29,7,1,0
620,Male,44,8,1,0
737,Female,45,2,1,0
557,Female,32,6,0,0
658,Male,50,2,0,0
727,Male,61,0,1,1
428,Female,31,2,0,0
591,Female,40,1,1,1
850,Female,32,5,1,0
516,Male,35,10,0,0
705,Female,35,3,1,0
594,Male,36,6,0,0
691,Female,38,5,0,0
771,Male,51,5,1,1
678,Female,49,8,1,0
834,Female,68,9,1,0
590,Male,37,1,0,0
615,Female,41,9,0,0
847,Male,66,7,1,0
661,Male,51,6,1,0
850,Male,42,8,1,1
609,Male,33,6,0,0
694,Male,60,9,1,0
662,Male,31,3,1,0
693,Female,39,0,0,0
706,Female,48,10,1,1
645,Male,25,0,0,0
660,Male,30,4,0,0
607,Male,26,1,0,0
711,Male,38,3,0,0
710,Female,75,5,1,0
621,Male,47,7,1,0
543,Female,31,4,0,0
679,Male,38,7,0,0
810,Male,33,6,1,0
735,Female,38,1,0,1
588,Male,40,5,0,0
643,Male,25,4,1,0
646,Male,26,4,0,0
633,Male,33,4,0,0
634,Male,26,8,0,0
561,Male,56,7,0,1
586,Female,38,2,0,0
684,Male,34,9,1,0
673,Female,34,8,0,1
622,Female,32,6,0,0
701,Male,37,8,1,0
688,Female,46,0,1,0
629,Male,35,7,0,0
530,Male,44,6,0,0
676,Male,27,4,1,0
728,Male,38,1,1,0
725,Male,35,7,0,0
591,Male,39,8,0,0
814,Female,72,2,1,0
807,Male,47,1,0,0
477,Male,31,9,1,0
731,Male,43,2,1,1
849,Male,69,7,1,0
678,Male,36,6,0,0
640,Male,39,9,1,1
763,Female,58,9,1,0
520,Female,38,4,0,0
496,Female,41,1,0,0
548,Male,32,2,1,0
683,Female,32,9,1,0
623,Male,40,5,0,0
797,Female,46,8,0,0
591,Male,42,9,1,0
580,Male,29,9,0,0
653,Male,29,2,1,0
582,Male,52,2,1,0
766,Male,30,4,1,0
614,Female,35,6,0,1
580,Female,36,6,1,1
584,Female,48,2,0,1
688,Male,41,2,1,0
647,Male,52,7,1,1
670,Female,33,7,1,0
787,Male,39,10,1,0
554,Male,44,7,1,0
688,Male,40,6,1,0
535,Female,38,0,0,0
760,Male,43,8,0,0
740,Male,33,1,1,0
579,Male,36,9,1,0
595,Male,35,8,0,1
571,Male,41,8,1,0
634,Male,34,1,0,0
724,Male,33,5,0,0
