bathrooms,bedrooms,longitude,latitude,price,interest_level
2.0,2,-73.9828,40.694,4464,low
1.0,1,-73.988,40.7784,3510,low
1.0,3,-74.0122,40.7074,3650,low
1.0,0,-73.998,40.7538,2350,low
1.0,0,-73.9657,40.756,1950,medium
1.0,4,-74.0046,40.7073,4480,low
1.0,0,-73.9526,40.77,2300,low
1.0,1,-73.9901,40.7487,3965,low
1.0,0,-74.0065,40.7081,3678,low
2.0,4,-73.9596,40.7998,5250,low
1.0,2,-73.9514,40.7712,3000,high
1.0,2,-73.969,40.7517,3300,low
1.0,0,-73.9784,40.7775,2050,low
1.0,2,-73.9245,40.6977,2300,low
1.0,2,-73.9655,40.7609,2700,high
1.0,3,-73.9779,40.7466,4100,high
1.0,3,-73.9715,40.7931,3900,medium
1.0,2,-73.9545,40.772,3700,low
1.0,1,-73.9875,40.7283,3345,low
2.0,2,-73.975,40.7333,4922,low
1.0,0,-73.9961,40.722,3000,low
1.0,2,-73.9575,40.8021,2995,low
1.0,0,-73.971,40.7863,2255,medium
1.0,2,-73.9626,40.7575,5200,low
1.0,3,-74.0049,40.7166,4500,high
1.0,0,-73.9671,40.7678,3250,low
1.0,1,-73.9978,40.7439,2750,medium
1.0,2,-73.9578,40.8198,2750,low
1.5,3,-73.9727,40.7436,4500,low
1.0,1,-73.8638,40.7327,2375,medium
1.0,2,-73.9865,40.7348,3450,low
2.0,3,-73.9808,40.7639,9825,low
1.0,1,-74.0071,40.7067,3595,low
1.0,0,-73.9825,40.7208,2854,low
1.0,1,-73.9251,40.7677,2350,low
1.0,0,-73.9657,40.7567,2350,low
1.0,2,-73.9803,40.7444,3350,low
2.0,4,-73.9773,40.7463,6100,medium
1.0,1,-73.986,40.7609,4000,low
2.0,3,-73.9964,40.7624,7500,low
1.0,0,-73.9977,40.7423,2200,medium
1.0,2,-73.9216,40.8637,2200,low
1.0,1,-73.99,40.7746,4095,low
1.0,0,-73.9876,40.7318,2895,low
1.0,2,-73.996,40.7332,7500,low
1.0,2,-73.9772,40.7412,3600,low
1.0,2,-73.9517,40.8006,2350,low
1.0,1,-73.8763,40.7122,1400,high
1.0,0,-73.8424,40.7218,1400,medium
1.0,0,-73.9774,40.7896,2350,low
1.0,1,-73.9849,40.7518,3495,medium
2.0,4,-74.0033,40.7204,8000,high
1.0,2,-73.94,40.7976,2200,high
1.0,0,-73.9833,40.7825,2300,low
1.0,2,-73.9965,40.7195,2750,medium
1.0,2,-73.9741,40.7447,3200,medium
0.0,2,-73.9312,40.8553,2500,low
1.0,3,-73.9526,40.77,3400,high
2.0,4,-73.9475,40.7801,5400,low
2.0,3,-73.9786,40.7243,4900,medium
1.0,1,-73.9373,40.843,1825,low
1.0,1,-73.9552,40.7677,2900,low
2.0,2,-73.9675,40.7943,1995,medium
2.0,2,-73.9889,40.7258,5200,medium
1.0,1,-73.9935,40.764,1875,medium
1.0,1,-74.003,40.7288,2875,medium
2.0,2,-74.0096,40.7141,6738,low
1.0,0,-73.9416,40.8163,1650,low
1.5,3,-73.9727,40.7436,3650,medium
1.0,2,-73.9543,40.8051,2590,medium
1.0,0,-73.9849,40.7633,3025,low
1.0,1,-73.9795,40.7404,3860,low
1.0,1,-73.9896,40.7341,5000,low
1.0,2,-73.9577,40.7148,3758,high
1.0,2,-73.9193,40.6805,1850,medium
1.0,3,-73.9603,40.7695,5200,low
2.0,2,-74.0057,40.7084,5160,low
1.0,0,-73.9939,40.7601,1900,medium
1.0,1,-73.8749,40.8768,1300,high
1.0,0,-73.976,40.7928,2395,low
1.0,1,-73.9636,40.773,2995,low
1.0,3,-74.0148,40.7091,4550,low
1.0,1,-73.9512,40.7698,2825,low
1.0,1,-73.984,40.7645,3895,low
1.0,1,-73.8194,40.7657,1525,medium
1.0,1,-73.8439,40.7164,2700,low
1.0,1,-73.9556,40.776,3800,low
2.0,2,-73.986,40.7297,3825,low
1.0,1,-73.9788,40.7466,2450,medium
1.0,1,-74.0042,40.7163,3295,low
1.0,1,-73.9978,40.7403,3795,low
1.0,0,-73.9964,40.7441,2425,low
1.0,2,-73.9812,40.7409,2600,low
1.0,1,-73.9901,40.7601,2650,low
1.0,2,-73.8484,40.7286,2600,low
1.0,2,-73.981,40.7287,3000,high
1.0,1,-74.0036,40.716,3700,low
1.0,3,-73.9774,40.6118,2500,low
1.0,0,-73.9843,40.7262,2350,low
1.0,1,-73.9857,40.7283,2500,low
1.0,1,-74.0092,40.7307,3400,medium
2.0,3,-74.0069,40.7074,6580,low
1.0,2,-73.9782,40.7447,2895,low
1.0,3,-73.9079,40.6971,2700,medium
3.0,3,-73.9592,40.7688,8000,low
1.0,2,-73.958,40.7113,2995,medium
1.0,1,-73.9518,40.7802,2011,low
1.0,2,-73.9913,40.7585,3500,low
1.0,3,-73.9295,40.6862,2450,medium
2.0,3,-73.982,40.7343,5400,low
1.0,1,-73.9539,40.768,2150,low
2.0,2,-73.995,40.7306,7195,low
1.0,0,-73.974,40.7538,2500,high
1.0,1,-73.956,40.7472,2996,medium
1.0,1,-73.857,40.7134,1700,medium
2.0,2,-73.9482,40.7782,4700,low
1.0,2,-73.95,40.7479,2950,low
2.0,2,-74.0094,40.7082,5055,low
1.0,1,-73.9469,40.7814,2200,low
1.0,3,-73.9817,40.7319,3995,low
1.0,2,-73.944,40.8335,2025,low
1.0,1,-73.989,40.7306,3750,medium
1.0,1,-73.9491,40.77,1995,high
1.0,1,-73.9809,40.7389,2050,low
1.0,1,-73.9822,40.6911,2769,medium
1.0,0,-73.9627,40.7581,2895,low
1.0,0,-73.9809,40.7389,1950,low
1.0,1,-73.9648,40.7572,3100,low
1.0,1,-74.0002,40.7268,3395,low
2.0,2,-73.977,40.7829,6800,low
2.0,3,-73.983,40.6969,5500,low
3.0,3,-73.9794,40.7804,8700,low
2.0,2,-73.9763,40.7347,4935,low
1.0,1,-73.9416,40.8366,2300,low
1.0,2,-73.9527,40.7696,2200,medium
1.0,1,-73.9619,40.7656,3050,low
1.0,1,-73.966,40.7121,2925,low
1.0,1,-73.9806,40.7209,2995,low
1.0,0,-73.9406,40.8292,1575,low
2.0,4,-73.9775,40.7474,6500,medium
2.0,2,-73.9425,40.7875,3395,low
1.0,2,-73.9581,40.7631,2800,medium
1.0,2,-73.9826,40.7302,3495,low
2.0,2,-73.9734,40.7897,6224,low
1.0,0,-73.9656,40.7662,2000,low
1.0,2,-73.9808,40.7287,3799,low
1.0,0,-73.9635,40.7637,2900,low
1.0,1,-73.9591,40.7728,2695,low
1.0,1,-73.9928,40.7551,3020,low
1.0,1,-74.0111,40.7061,3998,low
1.0,0,-73.9545,40.6511,1846,high
1.0,2,-73.9789,40.7491,3180,low
1.0,0,-73.9668,40.7607,2500,low
1.0,2,-73.9637,40.6725,3200,low
1.0,0,-73.9866,40.7358,2949,low
1.0,0,-73.9974,40.7198,2050,low
1.0,0,-73.9903,40.7468,3700,low
1.0,1,-73.9373,40.8516,1625,medium
1.0,2,-73.9209,40.7617,2400,low
1.0,0,-73.9917,40.7709,2850,medium
1.0,3,-73.9846,40.7228,5295,low
2.0,3,-73.9875,40.7324,5000,high
1.0,2,-73.9826,40.7299,3000,low
1.0,1,-73.9311,40.6981,2550,low
1.0,0,-73.9836,40.7798,2275,medium
1.0,1,-73.9263,40.8669,1650,low
1.0,1,-73.9812,40.7628,3250,low
1.0,2,-73.9754,40.7444,3875,low
1.0,4,-73.9497,40.7817,4995,low
1.0,1,-73.9766,40.7831,2875,low
1.0,1,-73.9581,40.7631,1950,low
1.0,1,-73.9598,40.8143,3923,low
1.0,2,-73.9838,40.7587,3600,low
1.0,2,-73.9765,40.7489,3100,medium
1.0,2,-73.9873,40.7692,5133,low
0.0,0,-74.0033,40.7432,2995,low
1.0,2,-73.9829,40.6941,3700,low
1.0,2,-74.0071,40.7067,3075,low
1.0,1,-73.9484,40.7699,2575,low
1.0,2,-74.0096,40.7141,3650,medium
1.0,1,-73.9865,40.7301,2675,low
2.0,4,-73.9822,40.7407,7800,low
1.0,1,-73.9832,40.7297,3250,low
1.0,2,-73.9677,40.7539,3450,low
2.0,2,-74.0136,40.717,6495,low
2.0,3,-73.9945,40.7564,5200,low
1.0,1,-73.9816,40.7298,2950,medium
1.0,1,-74.0047,40.7334,6825,medium
1.0,1,-74.0019,40.7387,2850,low
1.0,0,-73.9626,40.7575,2900,low
1.0,2,-73.9862,40.7513,3300,medium
1.0,2,-73.9488,40.7897,2995,low
1.0,1,-73.94,40.8222,1600,low
1.0,1,-73.9694,40.7518,4595,low
1.0,2,-73.9849,40.7633,3299,low
1.0,1,-73.9982,40.7568,3646,low
1.0,3,-73.967,40.8021,2495,medium
1.0,0,-73.9846,40.7756,3155,low
1.0,1,-74.0047,40.7334,5100,low
2.0,3,-73.9982,40.7568,4670,high
1.0,2,-73.995,40.7603,2295,high
1.0,1,-74.0111,40.7061,3300,low
2.0,2,-73.9961,40.7498,7350,low
1.0,0,-73.9608,40.7688,2895,low
1.0,3,-74.0109,40.7196,4173,high
4.0,5,-73.9528,40.7739,10000,low
1.0,1,-73.9832,40.7297,3000,medium
1.0,0,-73.9504,40.7868,2880,low
1.0,2,-73.9972,40.7328,5495,low
1.0,2,-73.9629,40.7594,3345,medium
1.0,1,-73.969,40.7516,3500,low
1.0,1,-74.0069,40.7074,3500,low
1.0,0,-73.9578,40.8198,1660,low
1.0,1,-73.9535,40.7989,1900,medium
1.0,2,-74.0112,40.718,4495,medium
1.0,0,-73.9971,40.7439,3065,low
1.0,1,-73.8501,40.7238,2195,low
1.0,2,-74.0047,40.7383,4200,medium
1.0,0,-73.9438,40.8243,1450,low
2.5,2,-73.9746,40.7479,5895,low
2.0,2,-73.9826,40.7299,2950,medium
1.0,1,-73.9558,40.773,2275,medium
1.0,0,-73.9895,40.7672,2600,low
1.0,1,-73.9792,40.7431,3300,low
1.0,2,-73.9523,40.7787,3250,low
1.0,0,-73.9875,40.7494,2394,low
2.0,2,-73.9563,40.7681,4195,low
1.0,0,-73.8507,40.7231,2050,low
1.0,0,-73.9757,40.7462,2825,low
1.0,0,-73.9784,40.7775,2075,low
1.0,2,-73.9944,40.7548,3450,medium
2.0,1,-73.9847,40.7751,5500,low
1.0,0,-73.971,40.7863,2590,low
1.0,1,-74.0059,40.7075,3145,low
2.0,2,-73.9836,40.7385,15995,low
1.0,2,-73.9461,40.7661,4018,low
1.0,3,-73.9635,40.8018,4500,low
1.0,0,-74.0031,40.7246,2695,low
1.0,1,-73.9625,40.7993,2395,low
2.0,4,-73.9406,40.6708,2425,medium
1.0,2,-74.0044,40.7231,3625,medium
1.0,2,-73.9863,40.7349,3900,low
2.0,3,-73.9794,40.7279,5495,low
2.0,2,-73.9216,40.7445,3095,low
2.0,4,-73.9955,40.7604,6000,low
1.0,2,-73.9312,40.8572,1925,high
1.0,0,-73.9523,40.7783,2000,medium
1.0,0,-74.0134,40.7056,3170,high
1.0,1,-73.9832,40.728,2800,low
1.0,1,-73.9663,40.755,2650,low
1.0,1,-74.0284,40.6321,1750,high
1.0,0,-73.9739,40.7479,2550,low
1.0,3,-73.9611,40.8008,2750,low
1.0,0,-74.0099,40.7062,2990,low
1.0,2,-73.8543,40.826,1980,low
1.0,3,-73.9828,40.7192,4308,medium
2.0,3,-73.9686,40.7542,4800,medium
1.0,0,-73.9772,40.7412,2300,medium
1.0,1,-73.974,40.7446,2595,low
1.0,3,-73.9807,40.7235,4000,low
1.0,3,-73.9399,40.834,3000,low
1.0,1,-73.9863,40.7664,3495,low
2.0,4,-73.9817,40.7393,6295,medium
1.0,0,-74.0089,40.7328,2500,low
1.0,1,-73.9514,40.7792,2599,low
2.0,2,-73.9638,40.7634,6475,low
1.0,2,-73.9517,40.7747,2895,low
1.0,0,-73.9757,40.7462,2950,low
1.0,0,-73.9854,40.7467,2900,low
1.0,0,-73.9982,40.7568,2544,medium
1.0,1,-74.0047,40.7334,5100,low
1.0,2,-73.99,40.7649,3250,low
1.0,2,-73.9438,40.8159,2300,low
1.0,2,-74.0044,40.7231,3625,low
1.0,2,-74.0294,40.6282,2200,low
1.0,1,-73.9839,40.7287,2750,low
1.0,1,-74.0084,40.7378,5500,low
1.0,1,-73.9758,40.7874,2590,low
1.0,1,-74.0113,40.7075,3836,low
1.0,1,-73.951,40.7426,2995,medium
1.0,3,-74.0157,40.7069,3500,high
1.0,2,-73.9839,40.7316,3650,low
1.0,2,-73.9517,40.77,2895,low
1.0,0,-74.0089,40.7328,2700,low
1.0,1,-74.0047,40.7334,4300,medium
2.0,2,-73.9982,40.7568,5695,low
2.0,2,-73.9559,40.7816,13500,low
1.0,0,-74.0047,40.7334,4200,low
1.0,2,-73.8646,40.7217,2100,medium
1.0,0,-73.9852,40.7467,3395,low
1.0,2,-74.0072,40.7067,3075,medium
1.0,0,-73.977,40.7793,2550,low
1.0,2,-73.9529,40.7693,2650,low
1.0,2,-73.9935,40.7567,1900,high
1.0,2,-73.9537,40.7674,3400,low
1.0,1,-74.018,40.7067,2650,low
1.0,2,-73.974,40.7446,3295,medium
1.0,0,-73.9759,40.7777,2525,low
2.0,3,-73.9863,40.7664,5995,low
1.0,2,-73.9507,40.7747,3095,low
1.0,3,-73.9536,40.7775,4050,low
2.0,3,-73.9596,40.7623,3750,medium
1.0,3,-73.9927,40.7216,3550,medium
1.0,0,-73.9851,40.6887,2325,low
1.0,2,-73.9543,40.7749,2500,high
1.0,0,-73.9648,40.7535,1952,medium
1.0,0,-74.0315,40.7549,1900,medium
1.0,2,-73.9867,40.7672,3300,low
1.5,2,-73.979,40.7806,4450,medium
1.0,1,-73.9648,40.7584,3050,low
1.0,1,-73.9965,40.7382,6295,low
2.0,2,-74.0069,40.7074,5170,low
1.0,0,-73.9528,40.7739,2500,low
1.0,1,-73.9803,40.7288,2300,high
2.0,2,-73.9412,40.8322,2750,low
1.0,2,-74.0009,40.7347,4495,low
2.0,2,-74.0103,40.7243,13995,low
1.0,0,-73.9807,40.7873,1750,medium
1.0,1,-73.9469,40.7773,2700,medium
2.0,2,-73.9963,40.7606,4500,medium
1.0,1,-73.8794,40.7501,1850,low
1.0,2,-73.9489,40.7839,2650,medium
1.0,0,-73.9942,40.7301,2425,low
1.0,4,-73.9455,40.8388,3342,medium
1.0,2,-73.9959,40.7593,3450,medium
1.0,2,-73.9416,40.8163,2167,low
1.0,2,-73.9789,40.7743,3850,low
1.0,3,-74.0065,40.7093,4250,low
2.0,2,-73.9905,40.7456,7155,low
1.0,0,-73.9982,40.7568,2318,medium
1.0,0,-74.0162,40.7056,2584,low
1.0,0,-73.9785,40.7457,2750,low
1.0,0,-74.0162,40.7056,2495,medium
1.0,2,-73.9908,40.7599,2995,low
1.0,1,-73.9509,40.787,1900,low
1.0,1,-73.9744,40.7477,2475,high
1.0,2,-73.95,40.7702,3550,low
1.0,0,-73.8226,40.7639,1400,high
2.5,2,-73.9596,40.7634,9495,low
1.0,1,-74.0237,40.6333,1600,medium
1.0,0,-73.9898,40.7184,2995,low
1.0,2,-73.9875,40.7494,2945,low
1.0,2,-73.956,40.5874,2225,low
1.0,0,-73.9976,40.7545,2450,low
1.0,1,-73.9642,40.7192,4100,low
1.0,3,-73.971,40.686,4000,medium
1.0,0,-73.987,40.7682,2400,medium
1.0,3,-73.9566,40.6895,2750,low
1.0,1,-73.9854,40.7619,3644,medium
1.0,2,-73.9765,40.7489,3300,high
1.0,0,-73.951,40.7752,2475,low
1.0,2,-73.9864,40.7399,4225,low
1.0,3,-73.9523,40.7982,3750,low
1.0,1,-73.9759,40.7777,4180,low
1.0,0,-73.9982,40.7568,2700,low
1.0,1,-73.986,40.6927,3060,low
1.0,2,-73.9868,40.7488,3450,low
1.0,1,-73.971,40.7863,3645,low
1.0,2,-74.0096,40.7141,6166,low
1.0,0,-73.9825,40.6913,2650,low
1.0,1,-73.9225,40.8689,1850,low
1.0,0,-73.987,40.7678,1800,medium
1.0,2,-73.9532,40.6545,1950,low
1.0,1,-73.9846,40.7756,3900,low
1.0,2,-73.9618,40.7617,2895,low
2.0,2,-73.9556,40.776,7000,low
1.0,1,-73.9862,40.7514,3450,low
0.0,0,-74.0089,40.7328,2900,low
2.0,3,-73.9901,40.7675,4700,low
1.0,0,-73.968,40.7976,2250,low
1.0,3,-74.009,40.7071,3900,low
1.0,2,-73.9701,40.7604,3500,low
1.5,2,-74.0029,40.7465,4900,low
1.0,2,-73.9581,40.7697,3300,low
1.0,2,-73.9647,40.8028,3200,low
2.0,2,-73.987,40.726,4395,low
1.0,0,-73.9837,40.7674,2553,low
1.5,2,-73.9689,40.8021,2795,low
1.0,0,-73.9706,40.7506,2200,medium
1.0,2,-73.9814,40.731,5194,low
2.0,2,-73.9899,40.7653,4095,low
1.0,1,-73.9751,40.7894,2300,low
1.0,2,-73.9623,40.7613,3049,low
1.0,0,-73.9806,40.7788,2700,low
1.0,1,-73.9798,40.765,3100,low
1.0,1,-73.9803,40.7288,2200,medium
1.0,3,-73.9621,40.7961,3995,medium
1.0,0,-73.976,40.7476,2395,low
1.0,0,-73.9885,40.7248,2350,medium
1.0,0,-73.9956,40.7621,2600,low
1.0,1,-73.9566,40.7704,3795,low
1.0,0,-73.9822,40.7406,2695,low
1.0,2,-73.955,40.7701,4000,low
1.0,1,-73.9593,40.7594,5000,low
1.0,2,-73.9684,40.7939,3300,medium
2.0,2,-73.9769,40.7628,4200,low
1.0,0,-73.9482,40.7832,1850,low
1.0,1,-73.9996,40.7447,3450,low
2.0,3,-73.9794,40.7279,5495,low
1.0,0,-73.9529,40.7739,2400,low
1.0,2,-73.955,40.5757,2400,low
2.0,3,-73.9944,40.7518,5995,medium
1.0,1,-73.9528,40.7796,3195,low
1.0,1,-73.9756,40.789,3425,low
2.0,5,-74.0091,40.7098,9000,low
1.0,0,-73.9999,40.7307,2195,low
1.0,0,-73.9496,40.7793,1775,high
1.0,1,-73.9742,40.7959,3650,low
1.0,1,-73.9746,40.7434,3500,low
1.0,3,-74.0076,40.7047,4960,low
1.0,3,-74.0009,40.7347,6150,low
1.0,2,-73.921,40.7427,2600,low
1.0,1,-73.9453,40.7829,2895,low
1.0,3,-74.0044,40.7231,4999,medium
1.0,3,-73.898,40.7007,2550,low
2.0,3,-73.9678,40.7902,6000,low
1.0,2,-73.9901,40.7487,3760,low
1.0,1,-73.9502,40.7754,4000,low
1.0,1,-73.9743,40.7439,3290,low
1.0,2,-73.951,40.8244,1800,low
1.0,2,-73.9739,40.7375,3100,low
1.0,2,-73.9763,40.7792,4400,low
1.0,1,-73.9706,40.7974,2700,low
2.0,3,-73.961,40.6455,2995,low
2.0,2,-73.9198,40.7713,3400,low
1.0,0,-73.9968,40.7562,2450,medium
1.0,3,-73.9882,40.7274,5150,medium
1.0,2,-73.9844,40.7267,3300,low
1.0,2,-73.9779,40.7413,3250,medium
3.0,3,-73.9817,40.7708,18995,low
2.0,3,-73.9625,40.7575,4350,low
1.0,1,-73.9039,40.8824,1350,high
1.0,3,-73.9839,40.7316,4250,medium
1.0,3,-74.0066,40.7084,3850,low
3.0,5,-73.9158,40.6905,4800,low
1.0,1,-73.9839,40.6966,2150,medium
1.0,3,-73.9905,40.7656,3800,low
1.0,1,-73.9818,40.7356,3200,low
1.5,2,-73.9628,40.7633,4300,low
1.0,0,-73.9814,40.7733,3950,low
1.0,2,-73.9489,40.778,3050,low
2.0,3,-73.9922,40.7673,6900,low
1.0,1,-73.9832,40.7297,3250,low
1.0,0,-73.99,40.7601,2095,low
1.0,2,-73.9508,40.7862,4800,low
1.0,0,-73.9541,40.769,1850,low
1.0,0,-73.9765,40.7474,2200,high
2.0,2,-73.9079,40.8906,2300,low
1.0,1,-73.9919,40.7448,4395,low
1.0,1,-74.0149,40.708,6000,high
1.0,0,-74.0055,40.7111,3195,low
1.0,1,-74.0018,40.7268,2700,low
1.0,1,-74.0157,40.7064,3995,low
1.0,2,-73.9563,40.7724,3250,low
1.0,3,-74.0021,40.7251,5040,medium
1.0,2,-73.969,40.7516,3000,medium
2.0,3,-73.9815,40.7418,4900,medium
2.0,2,-73.973,40.7829,11950,low
1.0,3,-74.0044,40.7231,3733,high
1.0,0,-74.0076,40.7047,2790,low
2.0,4,-73.9845,40.7454,7958,low
2.0,3,-73.9863,40.7664,5895,low
1.0,2,-73.9781,40.7413,3100,medium
1.0,2,-73.9487,40.7892,2700,high
2.0,2,-73.9726,40.7518,5555,low
1.0,2,-73.8293,40.7093,1995,medium
1.0,3,-73.9695,40.753,4400,medium
1.0,1,-73.9928,40.7559,3637,low
1.0,2,-73.9849,40.7633,3900,medium
2.0,4,-73.9838,40.7307,5800,medium
1.0,1,-73.9745,40.7481,3495,low
1.0,1,-73.9622,40.7752,5950,low
1.0,3,-73.9841,40.7229,5795,low
1.0,1,-74.0031,40.7288,2800,low
3.0,3,-73.9817,40.7707,18995,low
1.0,1,-73.9617,40.7609,2550,low
1.0,0,-74.0047,40.7334,3350,low
1.0,1,-73.9756,40.789,3425,low
1.0,1,-73.9831,40.719,3500,low
1.0,1,-73.9746,40.7479,4212,low
2.0,3,-73.9521,40.8084,6895,low
1.0,1,-73.9408,40.8175,1625,medium
1.0,1,-73.9863,40.745,5985,low
1.0,2,-73.9551,40.8209,2100,high
1.0,0,-73.9504,40.7815,2050,low
1.0,1,-73.9516,40.7708,1950,medium
3.0,2,-73.9785,40.7633,6995,low
1.0,1,-73.9648,40.7572,2800,low
1.0,1,-73.9989,40.7611,5123,low
1.0,2,-73.9822,40.7407,5300,low
1.0,2,-73.9893,40.774,4975,low
2.0,2,-73.9742,40.7959,4625,low
1.0,2,-73.9774,40.7447,3400,low
1.0,1,-73.9905,40.7456,4045,low
1.0,0,-73.999,40.761,2600,low
1.0,0,-74.0162,40.7056,2300,medium
1.0,3,-73.981,40.7728,4295,low
2.0,3,-73.9794,40.7279,5495,low
2.0,2,-73.9864,40.7708,7200,low
3.0,3,-73.9918,40.7382,13745,low
1.0,2,-73.9404,40.844,1900,medium
2.0,3,-73.9294,40.6755,3800,low
1.0,1,-73.9932,40.7633,2895,low
1.0,1,-73.9776,40.7419,2495,low
1.0,2,-73.9809,40.7216,3450,low
1.0,0,-73.9561,40.7777,2000,medium
1.0,2,-73.9725,40.7968,4900,medium
1.0,0,-73.9875,40.7494,2370,medium
1.0,0,-73.999,40.761,2450,low
1.0,0,-73.9564,40.7694,1650,high
2.0,3,-73.9866,40.7514,5600,low
1.0,3,-73.9727,40.7436,4295,medium
2.0,2,-73.8705,40.7511,2288,medium
1.0,1,-73.987,40.7604,4095,low
1.0,2,-73.9544,40.7681,2600,low
3.0,1,-73.986,40.7448,4950,low
1.0,0,-73.986,40.7276,2195,medium
1.0,1,-73.9623,40.7612,2599,medium
2.0,3,-73.9779,40.7413,4050,medium
1.0,1,-73.9915,40.7233,4675,low
1.0,1,-73.9979,40.7397,3500,low
1.0,0,-73.9869,40.7678,1800,medium
1.0,1,-73.9485,40.7788,2325,low
1.0,2,-73.9383,40.7145,2695,low
2.0,3,-73.966,40.7942,10570,low
3.0,3,-74.0092,40.7387,15500,low
1.0,2,-73.9512,40.8043,3350,low
2.0,2,-73.9858,40.7284,4200,high
2.0,2,-74.0104,40.7045,7800,low
1.0,3,-73.9947,40.6822,4400,low
1.0,1,-73.9625,40.7993,2500,low
1.0,1,-73.9632,40.7631,3195,low
1.0,0,-73.9996,40.6862,2300,low
1.0,2,-73.9093,40.7755,2050,high
1.0,3,-73.9221,40.6818,2565,low
1.0,1,-73.9972,40.7352,3495,low
1.0,1,-74.0094,40.7343,3995,low
1.0,1,-73.8549,40.7294,2000,low
1.0,2,-73.9754,40.7444,3800,low
1.0,3,-73.9865,40.7315,6600,medium
1.0,1,-73.9937,40.6985,2225,medium
2.0,4,-73.9857,40.733,6795,medium
1.0,1,-74.0113,40.7075,3600,low
1.0,2,-73.9392,40.8433,1975,medium
1.0,3,-74.0044,40.7231,3625,high
1.0,1,-73.9491,40.7803,2100,low
1.0,3,-73.9877,40.7378,5195,low
2.0,3,-73.9821,40.7369,5000,medium
1.0,3,-73.9392,40.8354,3000,low
1.0,2,-74.0088,40.6476,2150,medium
1.0,1,-74.0069,40.7074,2570,high
1.0,1,-73.9469,40.7773,2700,low
1.0,1,-73.948,40.7731,2750,medium
1.0,1,-74.0002,40.761,3300,low
1.0,0,-73.9859,40.7443,3125,low
1.0,2,-73.9883,40.7322,3600,low
2.0,2,-73.9636,40.755,4120,low
1.0,3,-73.9907,40.7588,3200,high
1.0,0,-73.9757,40.7462,2775,low
1.0,0,-73.9927,40.7301,3195,low
1.0,0,-73.9847,40.7637,2350,high
1.0,1,-73.9453,40.7787,2800,medium
1.0,0,-73.9822,40.7406,2850,low
1.0,1,-73.9838,40.7586,2700,low
1.0,2,-74.0086,40.7058,2985,medium
2.0,4,-74.0014,40.7419,6200,high
1.0,1,-73.9963,40.7606,2975,low
1.0,0,-73.9676,40.7951,2200,medium
1.0,1,-73.9864,40.7625,3520,low
1.0,1,-74.0143,40.71,3425,low
1.0,1,-73.9799,40.7879,2595,low
1.0,1,-73.9741,40.7924,2995,low
1.0,0,-74.0002,40.761,2400,medium
1.0,3,-73.9933,40.6882,3850,medium
1.0,2,-73.9862,40.7514,3250,medium
1.0,1,-74.0026,40.7381,4075,low
1.0,2,-73.9772,40.7412,2995,medium
1.0,2,-73.9618,40.7965,2995,medium
1.0,1,-73.9785,40.7906,2900,medium
1.0,0,-73.9764,40.7894,2350,low
1.0,2,-73.984,40.7645,3270,medium
1.0,0,-73.9748,40.7886,2895,low
1.0,1,-73.9757,40.7462,3400,low
1.0,2,-73.9485,40.7813,2750,low
1.0,1,-73.9867,40.7687,2300,low
1.0,2,-73.9681,40.7574,3150,low
1.0,0,-73.9916,40.7452,4075,low
1.0,1,-73.831,40.7062,1899,low
2.0,2,-73.9484,40.7977,3150,low
1.0,0,-73.9836,40.7798,2475,medium
1.0,1,-73.9918,40.7661,2943,low
2.0,2,-73.9964,40.7562,6070,low
1.0,1,-73.9767,40.7405,3300,low
1.0,0,-73.9666,40.5907,1275,high
1.0,1,-73.9742,40.796,3300,medium
1.0,0,-73.8512,40.7322,1675,high
1.0,0,-73.9659,40.7536,1825,medium
2.0,2,-73.9575,40.7452,4200,low
2.0,4,-73.9845,40.7454,6990,high
1.0,2,-73.9664,40.803,2850,low
2.0,4,-73.9482,40.7782,4500,medium
1.0,1,-73.9956,40.7621,3080,low
1.0,1,-73.9788,40.7466,2450,medium
1.0,1,-73.9606,40.7682,3500,low
1.0,2,-73.9527,40.7696,1950,medium
1.0,1,-73.9978,40.6437,1650,high
1.0,0,-73.9861,40.7608,2600,high
1.0,0,-73.9902,40.7309,3100,medium
2.0,2,-74.0057,40.7087,4388,medium
3.0,4,-74.0037,40.753,7500,low
1.0,1,-73.9947,40.7239,3250,medium
1.0,2,-73.9361,40.803,3595,low
1.0,2,-74.0109,40.705,2763,medium
2.0,2,-73.9838,40.77,5695,low
2.0,2,-73.9994,40.7606,4350,low
1.0,0,-73.951,40.7752,2390,low
1.0,0,-73.9732,40.7476,3165,low
1.0,0,-73.9863,40.7664,2700,low
1.0,0,-73.9791,40.739,2395,low
1.0,1,-73.9511,40.7739,2200,medium
2.0,3,-73.9773,40.7463,4050,medium
1.0,1,-73.9956,40.7621,3450,low
1.0,1,-73.9631,40.7565,3650,low
2.5,3,-73.9653,40.7584,6000,low
1.0,1,-73.9513,40.7594,2700,low
1.0,1,-73.936,40.8127,1850,medium
1.0,3,-74.0076,40.7047,4960,medium
1.0,2,-73.9811,40.7449,3400,medium
1.0,1,-73.9561,40.6381,1450,high
1.0,0,-74.0036,40.7399,2550,medium
1.0,3,-73.9831,40.7384,4440,medium
1.0,1,-73.9548,40.7752,2350,low
1.0,0,-73.9999,40.7297,2195,low
